item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,location_num,x,y,R,F,Monthly_Valuation,M,RFM_ID,Inventory_Tier,Z,ROP
ITM11935,Pharma,447,79,3,9,7.26,3.82,0.54,L58,B,172,2.26,88.98,0.1,6,0.71,281,1.16,0.53,2024-11-06,123.47,0.533,58,45.0,16.0,4,1,26979.440000000002,1,411,Tier 4 (Low Priority),1.28,70.0
ITM11936,Groceries,131,58,4,4,1.24,8.02,0.25,L88,D,80,4.58,111.07,0.31,0,0.73,737,10.36,0.92,2024-12-24,71.98,0.837,88,89.0,21.0,4,3,86452.35,3,433,Tier 1 (Critical),2.33,24.0
ITM11937,Apparel,335,12,9,2,34.22,6.45,0.85,L73,D,91,4.54,195.27,1.44,3,0.85,839,5.65,0.26,2024-03-11,172.73,0.493,73,86.0,5.0,1,2,182112.59,4,124,Tier 2 (High Value),1.96,81.0
ITM11938,Pharma,465,83,9,6,27.95,4.73,0.82,L83,D,164,1.42,18.07,1.4,3,0.94,82,10.19,0.94,2024-08-02,176.7,0.712,83,89.0,24.0,3,3,21128.18,1,331,Tier 4 (Low Priority),1.28,174.0
ITM11939,Apparel,362,14,12,8,17.22,1.37,0.24,L82,D,69,2.22,95.16,0.71,5,0.89,630,13.97,0.22,2024-02-23,232.77,0.637,82,85.0,13.0,1,4,69060.0,3,143,Tier 1 (Critical),2.33,141.0
ITM11940,Apparel,164,99,8,6,9.28,6.38,0.43,L80,D,108,3.02,130.84,1.0,5,0.73,401,9.28,0.65,2024-09-18,163.08,0.6,80,81.0,10.0,3,3,58597.86,3,333,Tier 1 (Critical),2.33,71.0
ITM11941,Electronics,84,70,7,6,23.87,2.06,0.19,L42,A,56,4.34,11.6,0.67,9,0.97,304,5.59,0.64,2024-11-12,110.09,0.55,42,26.0,39.0,4,2,6534.16,1,421,Tier 4 (Low Priority),1.28,146.0
ITM11942,Automotive,266,94,5,6,5.91,1.23,0.86,L81,B,152,2.89,123.39,1.49,7,0.98,99,3.9,0.71,2024-03-01,274.36,0.501,81,45.0,19.0,1,1,24391.92,1,111,Tier 4 (Low Priority),1.28,37.0
ITM11943,Pharma,242,99,14,8,17.47,6.81,0.39,L41,B,33,4.86,20.68,1.7,0,0.8,72,4.52,0.22,2024-05-24,32.62,0.494,41,46.0,51.0,2,1,14180.880000000001,1,211,Tier 4 (Low Priority),1.28,148.0
ITM11944,Apparel,498,35,5,2,19.58,9.16,0.5,L20,D,19,4.1,172.94,1.81,6,0.88,303,14.82,0.62,2024-02-28,244.55,0.597,20,84.0,45.0,1,4,80684.52,3,143,Tier 1 (Critical),2.33,61.0
ITM11945,Electronics,332,81,13,9,23.82,4.88,0.39,L57,A,129,4.79,163.35,0.43,3,0.85,443,9.62,0.29,2024-02-24,128.78,0.653,57,28.0,7.0,1,3,78768.82,3,133,Tier 1 (Critical),2.33,226.0
ITM11946,Groceries,458,14,14,5,23.86,0.89,0.38,L9,A,161,3.79,16.13,1.42,5,0.98,725,7.17,0.32,2024-09-11,62.52,0.514,9,29.0,52.0,3,2,33952.8,2,322,Tier 4 (Low Priority),1.28,120.0
ITM11947,Pharma,125,24,11,7,13.59,8.86,0.77,L61,C,97,4.45,19.27,1.93,9,0.85,931,4.23,0.37,2024-04-11,44.9,0.327,61,65.0,23.0,2,1,29320.82,2,212,Tier 4 (Low Priority),1.28,106.0
ITM11948,Apparel,200,25,6,9,42.66,1.14,0.77,L57,C,113,4.24,153.19,1.34,8,0.99,322,11.82,0.69,2024-11-07,74.02,0.6,57,65.0,18.0,4,4,58732.46,3,443,Tier 1 (Critical),2.33,387.0
ITM11949,Automotive,203,10,11,3,18.42,8.74,0.57,L81,A,133,1.64,80.21,0.77,2,0.76,742,6.42,0.51,2024-04-12,45.37,0.623,81,24.0,8.0,2,2,65421.99999999999,3,223,Tier 4 (Low Priority),1.28,66.0
ITM11950,Electronics,245,25,6,8,12.25,4.22,0.69,L39,C,43,1.53,119.25,1.31,7,0.8,908,5.22,0.27,2024-05-14,143.09,0.413,39,66.0,36.0,2,2,119296.74,4,224,Tier 2 (High Value),1.96,106.0
ITM11951,Apparel,284,46,4,6,9.61,3.97,0.56,L36,B,50,4.39,61.36,1.41,2,0.93,299,4.11,0.43,2024-09-24,111.41,0.546,36,49.0,35.0,3,1,31672.45,2,312,Tier 4 (Low Priority),1.28,63.0
ITM11952,Automotive,297,12,6,9,16.81,5.66,0.13,L76,A,177,0.88,42.86,0.85,5,0.94,286,3.6,0.26,2024-04-13,113.41,0.503,76,29.0,16.0,2,1,20083.14,1,211,Tier 4 (Low Priority),1.28,159.0
ITM11953,Apparel,416,61,8,3,4.31,9.59,0.16,L8,C,20,2.34,66.25,0.3,1,0.92,953,4.83,0.73,2024-07-02,55.49,0.744,8,69.0,45.0,2,2,69110.26999999999,3,223,Tier 4 (Low Priority),1.28,25.0
ITM11954,Pharma,108,56,8,8,2.61,9.04,0.45,L46,A,10,4.19,56.88,1.25,8,0.96,281,9.78,0.65,2024-12-26,201.33,0.567,46,29.0,45.0,4,3,21210.670000000002,1,431,Tier 4 (Low Priority),1.28,32.0
ITM11955,Pharma,195,22,7,3,30.65,4.97,0.77,L65,C,167,4.16,95.18,1.62,1,0.91,477,4.36,0.53,2024-07-28,186.26,0.564,65,62.0,9.0,3,1,56862.18,3,313,Tier 4 (Low Priority),1.28,98.0
ITM11956,Pharma,37,89,3,6,31.34,7.11,0.92,L10,A,91,1.12,151.87,2.0,4,0.89,683,1.85,0.94,2024-05-31,294.86,0.511,10,22.0,46.0,2,1,106712.17000000001,4,214,Tier 2 (High Value),1.96,202.0
ITM11957,Electronics,390,64,5,5,26.95,6.01,0.13,L40,D,35,2.69,115.28,0.52,5,0.84,291,6.03,0.61,2024-03-23,58.62,0.618,40,86.0,41.0,1,2,40413.270000000004,2,122,Tier 4 (Low Priority),1.28,142.0
ITM11958,Pharma,479,30,7,8,38.35,7.09,0.43,L60,B,62,2.66,125.74,1.43,3,0.84,183,9.19,0.91,2024-01-21,251.86,0.67,60,45.0,12.0,1,3,44046.299999999996,2,132,Tier 4 (Low Priority),1.28,316.0
ITM11959,Automotive,443,75,8,3,2.92,8.38,0.3,L58,C,134,1.96,99.31,0.15,6,0.82,120,1.84,0.66,2024-10-07,19.82,0.586,58,60.0,24.0,3,1,14145.900000000001,1,311,Tier 4 (Low Priority),1.28,19.0
ITM11960,Apparel,420,63,3,4,46.86,0.83,0.83,L5,D,18,4.63,71.7,1.94,6,0.89,907,7.34,0.5,2024-09-11,31.26,0.462,5,89.0,53.0,3,2,93675.31,4,324,Tier 2 (High Value),1.96,189.0
ITM11961,Groceries,418,36,11,3,5.66,3.59,0.86,L8,A,18,3.44,37.27,0.12,6,0.82,514,1.73,0.63,2024-04-16,197.93,0.581,8,26.0,43.0,2,1,22429.74,1,211,Tier 4 (Low Priority),1.28,22.0
ITM11962,Automotive,125,47,5,7,34.03,9.61,0.29,L48,D,138,4.91,77.37,0.78,6,0.74,470,11.75,0.32,2024-12-18,127.88,0.571,48,81.0,45.0,4,4,41596.6,2,442,Tier 3 (High Volume),1.65,254.0
ITM11963,Automotive,290,99,12,6,7.54,9.52,0.74,L37,B,68,0.8,136.39,0.25,9,0.73,359,13.21,0.74,2024-09-03,76.85,0.665,37,40.0,37.0,3,4,51426.20999999999,2,342,Tier 3 (High Volume),1.65,61.0
ITM11964,Pharma,482,67,5,2,44.12,0.61,0.76,L10,C,115,2.27,149.42,1.28,9,0.98,328,14.49,0.99,2024-06-18,10.8,0.679,10,69.0,36.0,2,4,68263.12,3,243,Tier 1 (Critical),2.33,90.0
ITM11965,Electronics,338,71,13,3,26.02,2.41,0.26,L83,C,134,4.26,99.14,0.75,8,0.71,268,10.68,0.4,2024-04-30,202.31,0.529,83,63.0,14.0,2,3,35316.2,2,232,Tier 4 (Low Priority),1.28,81.0
ITM11966,Apparel,186,55,4,5,5.03,9.94,0.49,L12,A,25,2.4,132.55,1.49,1,0.73,746,9.85,0.46,2024-01-02,137.85,0.6,12,20.0,38.0,1,3,108986.9,4,134,Tier 1 (Critical),2.33,48.0
ITM11967,Electronics,32,98,10,4,31.22,5.18,0.66,L79,B,47,1.68,50.0,1.02,4,0.83,356,10.72,0.52,2024-01-07,59.53,0.631,79,45.0,18.0,1,3,19377.280000000002,1,131,Tier 4 (Low Priority),1.28,132.0
ITM11968,Apparel,356,20,5,4,1.45,5.94,0.12,L77,D,148,4.99,173.41,0.9,9,0.78,363,12.97,0.59,2024-12-09,291.94,0.577,77,81.0,21.0,4,4,74371.20000000001,3,443,Tier 1 (Critical),2.33,20.0
ITM11969,Apparel,51,81,8,2,39.03,2.08,0.46,L65,A,162,4.43,174.53,0.76,8,0.82,452,12.3,0.78,2024-02-15,111.74,0.648,65,27.0,24.0,1,4,82052.72,3,143,Tier 1 (Critical),2.33,83.0
ITM11970,Electronics,412,17,4,9,32.88,9.0,0.24,L50,C,68,2.96,70.86,0.26,1,0.74,972,7.14,0.31,2024-02-26,97.89,0.659,50,67.0,40.0,1,2,74966.64,3,123,Tier 4 (Low Priority),1.28,307.0
ITM11971,Automotive,59,80,9,7,11.42,2.7,0.59,L60,D,38,3.03,114.07,0.49,2,0.74,778,10.12,0.44,2024-10-20,157.99,0.682,60,88.0,10.0,4,3,91971.09999999999,4,434,Tier 1 (Critical),2.33,86.0
ITM11972,Apparel,167,73,6,2,19.36,2.3,0.86,L75,A,177,0.53,125.27,1.31,6,0.94,537,3.27,0.63,2024-12-08,90.39,0.507,75,21.0,7.0,4,1,74117.7,3,413,Tier 4 (Low Priority),1.28,42.0
ITM11973,Electronics,237,30,11,7,1.38,2.67,0.57,L71,D,17,4.91,99.76,1.04,8,0.93,842,10.73,0.67,2024-09-09,89.1,0.599,71,86.0,17.0,3,3,95526.54,4,334,Tier 1 (Critical),2.33,16.0
ITM11974,Apparel,238,81,12,3,34.99,9.24,0.13,L95,D,107,4.13,183.12,0.23,2,0.73,454,11.23,0.63,2024-03-17,290.22,0.759,95,86.0,5.0,1,3,86653.7,3,133,Tier 1 (Critical),2.33,126.0
ITM11975,Groceries,488,72,11,6,16.81,7.18,0.13,L6,A,143,0.67,150.55,1.13,9,0.9,428,12.22,0.55,2024-02-16,85.73,0.56,6,27.0,39.0,1,4,81265.36,3,143,Tier 1 (Critical),2.33,118.0
ITM11976,Automotive,101,94,9,5,29.01,7.8,0.64,L58,D,118,1.29,137.78,0.2,7,0.88,330,12.45,0.77,2024-09-18,185.59,0.736,58,81.0,5.0,3,4,46499.1,2,342,Tier 3 (High Volume),1.65,158.0
ITM11977,Pharma,352,73,14,4,47.88,4.08,0.4,L74,D,117,4.19,108.82,1.07,7,0.91,686,7.16,0.36,2024-02-08,20.86,0.502,74,81.0,23.0,1,2,88824.05999999998,3,123,Tier 4 (Low Priority),1.28,197.0
ITM11978,Apparel,227,29,10,2,15.67,9.14,0.62,L84,B,158,0.89,26.12,1.93,3,0.84,740,13.65,0.43,2024-02-21,54.76,0.583,84,47.0,21.0,1,4,33130.7,2,142,Tier 3 (High Volume),1.65,46.0
ITM11979,Groceries,220,17,5,5,49.52,8.0,0.25,L25,B,66,4.74,30.49,0.68,5,0.78,376,14.73,0.56,2024-05-11,16.4,0.696,25,43.0,35.0,2,4,17734.48,1,241,Tier 3 (High Volume),1.65,261.0
ITM11980,Pharma,466,67,13,7,32.0,7.63,0.8,L42,C,85,5.0,66.81,1.47,7,0.9,84,14.69,0.76,2024-11-25,165.0,0.641,42,68.0,49.0,4,4,26582.64,1,441,Tier 3 (High Volume),1.65,237.0
ITM11981,Pharma,351,55,7,6,12.86,9.72,0.87,L78,B,122,4.49,50.19,1.52,8,0.81,119,9.2,0.27,2024-04-28,152.57,0.427,78,47.0,20.0,2,3,22512.519999999997,1,231,Tier 4 (Low Priority),1.28,90.0
ITM11982,Apparel,447,40,4,4,22.4,3.98,0.9,L61,A,15,3.83,190.98,0.87,1,0.77,409,8.83,0.29,2024-08-21,105.97,0.623,61,27.0,18.0,3,3,91343.98999999999,4,334,Tier 1 (Critical),2.33,99.0
ITM11983,Electronics,57,18,12,4,37.28,6.3,0.37,L65,D,133,2.69,87.86,1.23,0,0.82,739,7.4,0.83,2024-05-31,213.08,0.706,65,83.0,12.0,2,2,69019.75,3,223,Tier 4 (Low Priority),1.28,157.0
ITM11984,Apparel,230,24,9,7,22.88,9.14,0.69,L20,C,143,0.87,176.56,1.0,4,0.93,960,5.2,0.41,2024-05-15,191.48,0.557,20,60.0,52.0,2,2,177232.80000000002,4,224,Tier 2 (High Value),1.96,178.0
ITM11985,Groceries,463,35,10,6,4.36,8.01,0.35,L8,B,62,3.79,165.44,0.64,9,0.84,457,5.67,0.97,2024-08-25,184.1,0.594,8,43.0,53.0,3,2,86227.71,3,323,Tier 4 (Low Priority),1.28,36.0
ITM11986,Pharma,346,19,11,4,9.26,5.85,0.79,L58,D,141,2.29,164.39,1.53,2,0.79,610,4.02,0.97,2024-01-26,107.51,0.613,58,86.0,15.0,1,1,117556.19999999998,4,114,Tier 2 (High Value),1.96,49.0
ITM11987,Apparel,268,38,13,6,39.77,1.22,0.21,L14,A,18,3.07,50.98,1.44,5,0.95,629,14.38,0.75,2024-02-21,104.87,0.688,14,22.0,45.0,1,4,45575.049999999996,2,142,Tier 3 (High Volume),1.65,241.0
ITM11988,Electronics,246,89,13,4,32.77,6.7,0.79,L44,D,78,1.82,94.99,1.81,0,0.96,568,9.68,0.77,2024-03-30,263.3,0.694,44,85.0,36.0,1,3,68345.88,3,133,Tier 1 (Critical),2.33,147.0
ITM11989,Apparel,67,45,9,3,28.92,5.5,0.5,L92,A,83,1.59,70.41,1.27,3,0.83,655,14.08,0.72,2024-01-21,167.75,0.711,92,21.0,12.0,1,4,49712.69999999999,2,142,Tier 3 (High Volume),1.65,96.0
ITM11990,Automotive,37,93,12,7,9.21,2.25,0.87,L11,D,120,1.96,194.38,0.84,5,0.81,433,6.42,0.34,2024-05-28,88.95,0.532,11,87.0,40.0,2,2,85947.61999999998,3,223,Tier 4 (Low Priority),1.28,67.0
ITM11991,Electronics,419,46,12,6,42.05,8.88,0.77,L65,C,96,4.16,176.58,1.46,1,0.88,130,5.17,0.6,2024-07-03,167.53,0.599,65,67.0,5.0,2,2,41848.4,2,222,Tier 4 (Low Priority),1.28,264.0
ITM11992,Groceries,458,95,10,5,48.08,3.76,0.44,L83,C,13,2.42,57.49,1.28,7,0.72,487,2.86,0.83,2024-12-12,87.36,0.48,83,66.0,10.0,4,1,46763.37,2,412,Tier 4 (Low Priority),1.28,245.0
ITM11993,Pharma,314,80,14,9,3.0,4.18,0.91,L23,B,46,1.9,69.57,1.27,3,0.91,299,5.2,0.82,2024-06-09,63.74,0.628,23,49.0,52.0,2,2,33332.92999999999,2,222,Tier 4 (Low Priority),1.28,32.0
ITM11994,Apparel,215,32,11,3,4.82,6.89,0.36,L6,B,80,2.45,110.49,1.71,1,0.93,87,13.46,0.92,2024-08-06,91.83,0.758,6,47.0,50.0,3,4,20855.28,1,341,Tier 3 (High Volume),1.65,26.0
ITM11995,Electronics,206,50,8,8,44.35,5.14,0.97,L32,D,15,0.65,62.94,1.83,0,0.82,911,9.15,0.92,2024-02-29,192.38,0.687,32,86.0,51.0,1,3,69239.89,3,133,Tier 1 (Critical),2.33,367.0
ITM11996,Automotive,364,89,14,5,40.96,1.35,0.79,L91,D,60,4.51,166.66,0.44,7,0.75,94,7.33,0.41,2024-02-18,159.59,0.546,91,89.0,9.0,1,2,20894.78,1,121,Tier 4 (Low Priority),1.28,207.0
ITM11997,Electronics,243,37,14,7,31.28,4.18,0.99,L57,B,108,2.98,165.65,0.7,9,0.71,408,8.96,0.78,2024-01-24,57.71,0.567,57,43.0,16.0,1,3,73904.04,3,133,Tier 1 (Critical),2.33,229.0
ITM11998,Automotive,337,57,12,4,47.3,1.4,0.15,L57,B,105,0.97,147.62,1.34,0,0.89,186,13.5,0.72,2024-01-05,273.29,0.768,57,42.0,9.0,1,4,41185.14,2,142,Tier 3 (High Volume),1.65,192.0
ITM11999,Groceries,416,47,4,8,32.68,2.31,0.35,L68,D,151,1.8,140.97,1.16,6,0.78,872,3.7,0.91,2024-03-11,154.51,0.551,68,80.0,19.0,1,1,138972.24,4,114,Tier 2 (High Value),1.96,266.0
ITM12000,Pharma,384,40,4,5,11.58,0.57,0.77,L67,D,20,4.93,113.99,1.34,6,0.84,869,14.52,0.35,2024-12-05,240.18,0.578,67,86.0,24.0,4,4,118778.28,4,444,Tier 1 (Critical),2.33,59.0
ITM12001,Groceries,356,23,6,3,36.7,2.22,0.93,L79,D,19,3.17,75.95,0.92,5,0.82,510,10.33,0.79,2024-11-27,105.9,0.668,79,85.0,16.0,4,3,50176.799999999996,2,432,Tier 4 (Low Priority),1.28,113.0
ITM12002,Apparel,248,82,11,8,32.64,3.64,0.13,L21,C,22,1.81,169.02,0.88,7,0.75,416,12.97,0.54,2024-03-28,287.69,0.603,21,60.0,53.0,1,4,77612.48000000001,3,143,Tier 1 (Critical),2.33,270.0
ITM12003,Electronics,409,97,9,8,49.3,5.61,0.1,L47,A,130,2.42,173.18,0.32,9,0.85,354,8.36,0.52,2024-06-17,228.11,0.573,47,21.0,50.0,2,3,66088.8,3,233,Tier 1 (Critical),2.33,407.0
ITM12004,Automotive,486,86,4,6,11.48,9.23,0.33,L48,A,171,1.66,19.41,1.28,0,0.84,278,4.31,0.23,2024-07-02,141.81,0.543,48,24.0,37.0,2,1,24519.86,1,211,Tier 4 (Low Priority),1.28,81.0
ITM12005,Automotive,96,99,10,2,30.3,5.63,0.87,L37,B,69,0.64,85.74,0.43,0,0.89,232,8.94,0.97,2024-08-12,271.66,0.848,37,41.0,42.0,3,3,21278.56,1,331,Tier 4 (Low Priority),1.28,68.0
ITM12006,Electronics,207,38,13,5,39.23,7.2,0.79,L50,C,14,4.29,15.06,1.37,0,0.78,516,1.95,0.74,2024-11-14,218.07,0.593,50,60.0,45.0,4,1,18492.300000000003,1,411,Tier 4 (Low Priority),1.28,205.0
ITM12007,Electronics,365,60,9,2,17.61,3.9,0.41,L53,D,169,1.82,169.5,1.94,5,0.76,887,12.93,0.67,2024-05-17,134.85,0.564,53,88.0,24.0,2,4,173203.84,4,244,Tier 1 (Critical),2.33,44.0
ITM12008,Apparel,289,58,11,7,19.6,7.64,0.1,L100,D,21,4.27,43.65,0.59,6,0.94,253,10.09,0.4,2024-02-17,292.5,0.624,100,88.0,18.0,1,3,17239.059999999998,1,131,Tier 4 (Low Priority),1.28,147.0
ITM12009,Groceries,114,52,10,5,44.51,6.39,0.6,L44,B,150,2.65,138.03,0.37,9,0.91,672,4.96,0.73,2024-07-09,96.58,0.577,44,40.0,40.0,3,2,95802.36,4,324,Tier 2 (High Value),1.96,235.0
ITM12010,Automotive,329,81,5,5,20.81,4.87,0.31,L87,B,94,1.32,77.9,0.15,8,0.93,948,4.84,0.96,2024-06-24,84.41,0.668,87,45.0,20.0,2,2,76581.06000000001,3,223,Tier 4 (Low Priority),1.28,110.0
ITM12011,Apparel,151,96,3,6,31.61,2.34,0.77,L77,C,126,4.11,165.05,0.82,9,0.74,117,13.64,0.33,2024-04-03,269.45,0.534,77,60.0,24.0,2,4,23506.32,1,241,Tier 3 (High Volume),1.65,194.0
ITM12012,Groceries,58,14,4,4,44.57,3.38,0.5,L7,A,131,2.2,106.84,0.51,4,0.77,918,12.77,0.99,2024-02-28,215.14,0.791,7,28.0,49.0,1,4,100986.12000000001,4,144,Tier 1 (Critical),2.33,186.0
ITM12013,Apparel,91,51,4,3,11.28,6.4,0.71,L81,A,50,3.68,71.64,1.03,0,0.87,599,11.68,0.54,2024-07-24,110.2,0.735,81,23.0,13.0,3,3,47928.58,2,332,Tier 4 (Low Priority),1.28,42.0
ITM12014,Automotive,300,16,6,3,49.11,4.55,0.87,L83,D,57,4.27,71.54,1.1,8,0.96,759,6.81,0.98,2024-07-23,77.22,0.609,83,86.0,13.0,3,2,67439.79000000001,3,323,Tier 4 (Low Priority),1.28,153.0
ITM12015,Electronics,352,51,8,3,35.4,8.95,0.58,L43,B,60,4.83,72.12,0.76,4,0.97,354,13.22,0.71,2024-08-21,61.63,0.756,43,48.0,35.0,3,4,35265.9,2,342,Tier 3 (High Volume),1.65,121.0
ITM12016,Electronics,179,45,6,9,25.31,2.73,0.4,L9,C,127,0.89,159.83,1.52,5,0.95,653,4.46,0.46,2024-05-19,100.91,0.489,9,68.0,48.0,2,1,113112.56,4,214,Tier 2 (High Value),1.96,233.0
ITM12017,Groceries,206,36,11,7,22.12,1.19,0.79,L43,D,105,0.54,145.11,1.82,8,0.71,825,1.34,0.5,2024-07-16,46.41,0.318,43,82.0,45.0,3,1,131408.85,4,314,Tier 2 (High Value),1.96,157.0
ITM12018,Pharma,210,67,6,8,47.76,6.1,0.34,L13,A,85,2.97,70.65,0.5,1,0.95,804,7.06,0.43,2024-12-19,52.15,0.7,13,25.0,48.0,4,2,62340.48,3,423,Tier 4 (Low Priority),1.28,390.0
ITM12019,Groceries,441,55,8,4,11.08,8.92,0.9,L72,A,55,1.69,103.14,1.69,2,0.97,677,13.87,0.47,2024-09-01,235.22,0.664,72,28.0,14.0,3,4,93328.61,4,344,Tier 1 (Critical),2.33,65.0
ITM12020,Pharma,139,75,8,2,16.27,3.97,0.16,L87,C,109,2.61,24.47,0.35,6,0.72,144,9.0,0.72,2024-08-03,28.49,0.653,87,62.0,7.0,3,3,5359.02,1,331,Tier 4 (Low Priority),1.28,38.0
ITM12021,Apparel,239,34,12,3,16.08,6.65,0.85,L50,D,47,0.83,167.23,0.53,2,0.82,774,4.21,0.21,2024-11-28,137.39,0.569,50,80.0,52.0,4,1,133878.53999999998,4,414,Tier 2 (High Value),1.96,61.0
ITM12022,Apparel,72,82,13,9,15.16,2.7,0.18,L37,C,101,2.76,60.53,1.17,1,0.86,295,10.11,0.97,2024-03-26,127.45,0.764,37,68.0,36.0,1,3,21197.75,1,131,Tier 4 (Low Priority),1.28,140.0
ITM12023,Automotive,241,36,12,2,23.96,5.81,0.15,L33,D,150,1.06,178.95,0.68,6,0.77,734,11.43,0.81,2024-02-27,288.46,0.68,33,88.0,40.0,1,3,137043.74,4,134,Tier 1 (Critical),2.33,61.0
ITM12024,Pharma,470,10,3,4,49.47,7.97,0.43,L93,A,159,4.27,123.39,0.18,7,0.86,846,8.7,0.95,2024-03-08,145.01,0.72,93,21.0,19.0,1,3,110538.36,4,134,Tier 1 (Critical),2.33,216.0
ITM12025,Automotive,431,96,10,7,44.55,8.74,0.96,L85,B,139,3.92,117.89,0.66,8,0.97,128,12.8,0.77,2024-12-22,56.65,0.693,85,41.0,10.0,4,4,24125.480000000003,1,441,Tier 3 (High Volume),1.65,326.0
ITM12026,Electronics,150,83,14,4,17.07,1.5,0.99,L78,B,102,0.83,40.92,1.82,1,0.96,482,9.29,0.58,2024-01-31,35.64,0.63,78,45.0,18.0,1,3,28313.500000000004,1,131,Tier 4 (Low Priority),1.28,70.0
ITM12027,Pharma,256,51,5,6,21.72,3.89,0.28,L20,A,86,4.26,23.21,0.43,1,0.98,329,2.34,0.35,2024-03-22,222.41,0.634,20,21.0,36.0,1,1,12340.03,1,111,Tier 4 (Low Priority),1.28,135.0
ITM12028,Groceries,265,61,8,8,33.8,6.58,0.23,L43,B,22,1.96,115.0,1.55,6,0.85,710,12.33,0.61,2024-02-23,52.84,0.581,43,49.0,37.0,1,4,95364.1,4,144,Tier 1 (Critical),2.33,286.0
ITM12029,Electronics,245,34,5,3,1.84,0.83,0.42,L11,B,66,2.09,98.92,1.47,3,0.82,418,3.05,0.77,2024-08-01,282.02,0.552,11,40.0,52.0,3,1,53026.68,2,312,Tier 4 (Low Priority),1.28,7.0
ITM12030,Electronics,227,63,13,7,41.19,7.06,0.4,L75,D,171,1.31,32.74,0.3,4,0.9,328,13.36,0.88,2024-10-29,172.17,0.824,75,84.0,16.0,4,4,13211.400000000001,1,441,Tier 3 (High Volume),1.65,300.0
ITM12031,Groceries,425,76,4,6,44.11,5.52,0.78,L85,C,156,4.26,168.76,0.73,0,0.83,400,8.31,0.46,2024-09-04,126.49,0.696,85,60.0,11.0,3,3,78515.5,3,333,Tier 1 (Critical),2.33,278.0
ITM12032,Electronics,115,15,7,3,43.0,3.24,0.5,L19,D,146,2.32,89.28,0.46,5,0.71,275,11.25,0.61,2024-10-18,208.46,0.668,19,83.0,50.0,4,3,26777.0,1,431,Tier 4 (Low Priority),1.28,133.0
ITM12033,Pharma,441,67,3,4,19.38,8.24,0.8,L45,C,125,0.72,59.49,0.14,9,0.92,973,14.61,0.7,2024-12-13,67.69,0.725,45,63.0,37.0,4,4,60436.53,3,443,Tier 1 (Critical),2.33,97.0
ITM12034,Automotive,219,79,11,4,23.64,3.26,0.77,L40,C,104,4.85,159.77,0.43,7,0.78,977,7.05,0.67,2024-08-12,120.85,0.601,40,62.0,44.0,3,2,163658.84000000003,4,324,Tier 2 (High Value),1.96,101.0
ITM12035,Electronics,266,62,13,9,1.61,9.92,0.62,L84,B,170,1.65,183.48,0.48,0,0.71,455,7.44,0.24,2024-04-02,19.69,0.641,84,42.0,12.0,1,2,88064.54999999999,3,123,Tier 4 (Low Priority),1.28,27.0
ITM12036,Pharma,91,75,9,5,20.57,8.26,0.85,L90,C,164,4.71,68.13,0.42,1,0.71,495,12.56,0.59,2024-11-08,264.53,0.765,90,62.0,9.0,4,4,37202.399999999994,2,442,Tier 3 (High Volume),1.65,116.0
ITM12037,Apparel,337,67,5,5,23.56,7.23,0.28,L85,C,139,1.86,157.43,0.27,6,0.98,372,2.54,0.85,2024-07-13,133.32,0.653,85,66.0,19.0,3,1,61985.579999999994,3,313,Tier 4 (Low Priority),1.28,127.0
ITM12038,Pharma,204,91,6,4,45.44,1.08,0.25,L51,A,88,4.24,133.98,1.1,1,0.78,679,1.39,0.84,2024-07-02,230.06,0.613,51,22.0,10.0,2,1,100583.38,4,214,Tier 2 (High Value),1.96,184.0
ITM12039,Automotive,25,96,8,4,44.81,9.09,0.78,L17,C,66,3.49,198.05,0.71,8,0.83,122,9.46,0.61,2024-11-09,275.89,0.583,17,61.0,39.0,4,3,25120.38,1,431,Tier 4 (Low Priority),1.28,191.0
ITM12040,Pharma,225,11,5,2,48.34,8.01,0.32,L77,A,104,4.38,48.76,1.83,5,0.99,567,3.35,0.96,2024-01-15,199.31,0.552,77,20.0,24.0,1,1,42482.88,2,112,Tier 4 (Low Priority),1.28,107.0
ITM12041,Groceries,51,85,14,9,44.37,2.68,0.1,L91,D,66,4.89,192.53,0.46,4,0.84,370,4.58,0.86,2024-12-16,118.97,0.675,91,87.0,22.0,4,1,73749.20000000001,3,413,Tier 4 (Low Priority),1.28,403.0
ITM12042,Automotive,118,31,9,8,1.4,4.23,0.92,L11,B,153,4.42,69.9,1.25,6,0.72,71,14.67,0.79,2024-03-07,189.66,0.653,11,48.0,53.0,1,4,9701.720000000001,1,141,Tier 3 (High Volume),1.65,18.0
ITM12043,Apparel,413,46,8,2,32.43,3.05,0.66,L40,C,116,2.32,88.27,1.81,9,0.87,228,10.14,0.61,2024-09-04,114.5,0.47,40,60.0,41.0,3,3,43080.42,2,332,Tier 4 (Low Priority),1.28,69.0
ITM12044,Groceries,406,29,11,8,4.34,9.85,0.5,L72,A,88,4.17,78.18,0.19,7,0.73,757,12.98,0.67,2024-09-06,174.52,0.694,72,20.0,22.0,3,4,64653.15,3,343,Tier 1 (Critical),2.33,58.0
